date,ticker,open,high,low,close,adj_close,volume
,,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC
2020-04-08,^IXIC,7975.72021484375,8114.43017578125,7901.93994140625,8090.89990234375,8090.89990234375,3487440000
2020-04-09,^IXIC,8169.009765625,8227.91015625,8072.31982421875,8153.580078125,8153.580078125,4145460000
2020-04-13,^IXIC,8127.68994140625,8200.4404296875,8035.9501953125,8192.419921875,8192.419921875,3184660000
2020-04-14,^IXIC,8353.2099609375,8531.1103515625,8338.080078125,8515.740234375,8515.740234375,3767410000
2020-04-15,^IXIC,8355.9599609375,8464.66015625,8308.7900390625,8393.1796875,8393.1796875,3347920000
2020-04-16,^IXIC,8479.1103515625,8560.16015625,8393.26953125,8532.3603515625,8532.3603515625,4057800000
2020-04-17,^IXIC,8667.48046875,8670.2998046875,8531.6904296875,8650.1396484375,8650.1396484375,4348310000
2020-04-20,^IXIC,8553.3798828125,8684.91015625,8553.3798828125,8560.73046875,8560.73046875,3827370000
2020-04-21,^IXIC,8460.6904296875,8480.2900390625,8215.6904296875,8263.23046875,8263.23046875,3788180000
2020-04-22,^IXIC,8434.5498046875,8537.3095703125,8404.5400390625,8495.3798828125,8495.3798828125,3041520000
2020-04-23,^IXIC,8528.83984375,8635.23046875,8475.2001953125,8494.75,8494.75,3759890000
2020-04-24,^IXIC,8530.080078125,8642.9296875,8464.419921875,8634.51953125,8634.51953125,3696020000
2020-04-27,^IXIC,8717.98046875,8754.5703125,8697.3701171875,8730.16015625,8730.16015625,3694980000
2020-04-28,^IXIC,8825.6904296875,8830.5703125,8600.7001953125,8607.73046875,8607.73046875,3730350000
2020-04-29,^IXIC,8802.7001953125,8957.26953125,8765.009765625,8914.7099609375,8914.7099609375,4407140000
2020-04-30,^IXIC,8911.01953125,8926.1103515625,8825.830078125,8889.5498046875,8889.5498046875,4335660000
2020-05-01,^IXIC,8681.2900390625,8754.4599609375,8566.83984375,8604.9501953125,8604.9501953125,3741300000
2020-05-04,^IXIC,8555.3203125,8715.8203125,8537.830078125,8710.7099609375,8710.7099609375,3443140000
2020-05-05,^IXIC,8809.66015625,8909.9599609375,8781.3095703125,8809.1201171875,8809.1201171875,3933550000
2020-05-06,^IXIC,8874.7001953125,8933.25,8819.3701171875,8854.3896484375,8854.3896484375,3656750000
2020-05-07,^IXIC,8973.7802734375,9015.990234375,8932.8603515625,8979.66015625,8979.66015625,3787220000
2020-05-08,^IXIC,9056.8896484375,9125.98046875,9018.2099609375,9121.3203125,9121.3203125,3813630000
2020-05-11,^IXIC,9054.91015625,9241.919921875,9053.169921875,9192.33984375,9192.33984375,3925450000
2020-05-12,^IXIC,9225.150390625,9250.9599609375,9000.0703125,9002.5498046875,9002.5498046875,4336510000
2020-05-13,^IXIC,9006.0498046875,9074.16015625,8752.6796875,8863.169921875,8863.169921875,4273210000
2020-05-14,^IXIC,8788.0400390625,8945.7099609375,8705.25,8943.7197265625,8943.7197265625,3965970000
2020-05-15,^IXIC,8839.990234375,9018.400390625,8821.3798828125,9014.5595703125,9014.5595703125,4240690000
2020-05-18,^IXIC,9177.150390625,9267.2197265625,9154.349609375,9234.830078125,9234.830078125,4341820000
2020-05-19,^IXIC,9227.4599609375,9317.25,9183.25,9185.099609375,9185.099609375,4193550000
2020-05-20,^IXIC,9305.6201171875,9392.8203125,9304.2001953125,9375.7802734375,9375.7802734375,4315500000
2020-05-21,^IXIC,9375.1904296875,9405.25,9254.849609375,9284.8798828125,9284.8798828125,3745270000
2020-05-22,^IXIC,9278.5498046875,9328.2802734375,9239.41015625,9324.58984375,9324.58984375,3668070000
2020-05-26,^IXIC,9501.2099609375,9501.2099609375,9333.16015625,9340.2197265625,9340.2197265625,4448950000
2020-05-27,^IXIC,9346.1201171875,9414.6201171875,9144.2802734375,9412.3603515625,9412.3603515625,4489110000
2020-05-28,^IXIC,9392.990234375,9523.6396484375,9345.2802734375,9368.990234375,9368.990234375,4113660000
2020-05-29,^IXIC,9382.349609375,9505.5498046875,9324.73046875,9489.8701171875,9489.8701171875,4742290000
2020-06-01,^IXIC,9471.419921875,9571.2802734375,9462.3203125,9552.0498046875,9552.0498046875,3847770000
2020-06-02,^IXIC,9566.5302734375,9611.2197265625,9472.080078125,9608.3798828125,9608.3798828125,3990080000
2020-06-03,^IXIC,9651.8603515625,9707.7802734375,9627.169921875,9682.91015625,9682.91015625,4679030000
2020-06-04,^IXIC,9649.650390625,9716.1396484375,9560.41015625,9615.8095703125,9615.8095703125,6141320000
2020-06-05,^IXIC,9703.5400390625,9845.6904296875,9685.349609375,9814.080078125,9814.080078125,6607730000
2020-06-08,^IXIC,9823.4404296875,9927.1298828125,9780.6103515625,9924.75,9924.75,6197330000
2020-06-09,^IXIC,9867.1904296875,10002.5,9863.26953125,9953.75,9953.75,5319450000
2020-06-10,^IXIC,10012.3203125,10086.8896484375,9962.580078125,10020.349609375,10020.349609375,5170860000
2020-06-11,^IXIC,9791.240234375,9868.080078125,9491.3095703125,9492.73046875,9492.73046875,5300850000
2020-06-12,^IXIC,9715.8701171875,9768.6396484375,9413.6201171875,9588.8095703125,9588.8095703125,4388990000
2020-06-15,^IXIC,9426.900390625,9756.0703125,9403.0,9726.01953125,9726.01953125,4476010000
2020-06-16,^IXIC,9949.7802734375,9963.6298828125,9748.3798828125,9895.8701171875,9895.8701171875,4669320000
2020-06-17,^IXIC,9943.3095703125,9991.2099609375,9891.8095703125,9910.5302734375,9910.5302734375,4279700000
2020-06-18,^IXIC,9892.48046875,9959.2001953125,9885.66015625,9943.0498046875,9943.0498046875,4335320000
2020-06-19,^IXIC,10042.1298828125,10053.91015625,9872.9404296875,9946.1201171875,9946.1201171875,6093830000
2020-06-22,^IXIC,9945.490234375,10059.6103515625,9916.599609375,10056.48046875,10056.48046875,4506960000
2020-06-23,^IXIC,10130.830078125,10221.849609375,10112.4404296875,10131.3701171875,10131.3701171875,5755170000
2020-06-24,^IXIC,10092.919921875,10137.5,9842.2197265625,9909.169921875,9909.169921875,5589130000
2020-06-25,^IXIC,9899.3603515625,10023.2802734375,9810.4697265625,10017.0,10017.0,4779640000
2020-06-26,^IXIC,9995.1201171875,10000.669921875,9749.0703125,9757.2197265625,9757.2197265625,7309380000
2020-06-29,^IXIC,9771.7197265625,9877.33984375,9663.6103515625,9874.150390625,9874.150390625,4336290000
2020-06-30,^IXIC,9875.2900390625,10085.58984375,9863.669921875,10058.76953125,10058.76953125,4510190000
2020-07-01,^IXIC,10063.669921875,10197.1904296875,10048.0400390625,10154.6298828125,10154.6298828125,4624430000
2020-07-02,^IXIC,10268.669921875,10310.3603515625,10194.0595703125,10207.6298828125,10207.6298828125,4038920000
2020-07-06,^IXIC,10360.3798828125,10462.0498046875,10354.98046875,10433.650390625,10433.650390625,4570260000
2020-07-07,^IXIC,10412.4599609375,10518.98046875,10337.98046875,10343.8896484375,10343.8896484375,4337130000
2020-07-08,^IXIC,10409.349609375,10494.6298828125,10350.9599609375,10492.5,10492.5,4030210000
2020-07-09,^IXIC,10563.7197265625,10578.099609375,10379.91015625,10547.75,10547.75,4013180000
2020-07-10,^IXIC,10545.91015625,10622.349609375,10447.009765625,10617.4404296875,10617.4404296875,3537510000
2020-07-13,^IXIC,10729.919921875,10824.7802734375,10368.0400390625,10390.83984375,10390.83984375,4851880000
2020-07-14,^IXIC,10310.25,10497.830078125,10182.4599609375,10488.580078125,10488.580078125,4461770000
2020-07-15,^IXIC,10576.7197265625,10604.669921875,10420.5400390625,10550.490234375,10550.490234375,4647070000
2020-07-16,^IXIC,10443.8701171875,10499.7900390625,10364.3896484375,10473.830078125,10473.830078125,4277760000
2020-07-17,^IXIC,10500.51953125,10532.6201171875,10421.2099609375,10503.1904296875,10503.1904296875,4361480000
2020-07-20,^IXIC,10526.01953125,10783.7998046875,10488.0400390625,10767.08984375,10767.08984375,4314630000
2020-07-21,^IXIC,10837.8798828125,10839.9296875,10650.4599609375,10680.3603515625,10680.3603515625,5350750000
2020-07-22,^IXIC,10687.580078125,10745.3203125,10627.4501953125,10706.1298828125,10706.1298828125,4128960000
2020-07-23,^IXIC,10689.5,10728.1201171875,10407.8701171875,10461.419921875,10461.419921875,4501540000
2020-07-24,^IXIC,10294.41015625,10418.75,10217.3095703125,10363.1796875,10363.1796875,4233390000
2020-07-27,^IXIC,10421.7001953125,10546.4404296875,10399.8603515625,10536.26953125,10536.26953125,4244570000
2020-07-28,^IXIC,10509.2001953125,10523.6396484375,10397.8701171875,10402.08984375,10402.08984375,3894660000
2020-07-29,^IXIC,10474.7001953125,10567.91015625,10464.0,10542.9404296875,10542.9404296875,4009640000
2020-07-30,^IXIC,10450.1201171875,10609.58984375,10412.08984375,10587.8095703125,10587.8095703125,4185810000
2020-07-31,^IXIC,10741.4697265625,10747.7998046875,10557.7001953125,10745.26953125,10745.26953125,4438730000
2020-08-03,^IXIC,10848.6396484375,10927.5595703125,10831.150390625,10902.7998046875,10902.7998046875,4203890000
2020-08-04,^IXIC,10897.8896484375,10941.91015625,10852.900390625,10941.169921875,10941.169921875,4016520000
2020-08-05,^IXIC,10967.8701171875,11002.1103515625,10943.7197265625,10998.400390625,10998.400390625,4160740000
2020-08-06,^IXIC,10989.98046875,11121.1904296875,10963.41015625,11108.0703125,11108.0703125,4120000000
2020-08-07,^IXIC,11072.5302734375,11126.0400390625,10920.3701171875,11010.98046875,11010.98046875,4263930000
2020-08-10,^IXIC,11033.73046875,11040.240234375,10849.4599609375,10968.3603515625,10968.3603515625,4048420000
2020-08-11,^IXIC,10942.66015625,10989.419921875,10762.7099609375,10782.8203125,10782.8203125,4331770000
2020-08-12,^IXIC,10878.1201171875,11036.7197265625,10877.16015625,11012.240234375,11012.240234375,3745230000
2020-08-13,^IXIC,11026.8603515625,11124.849609375,11007.5,11042.5,11042.5,3480470000
2020-08-14,^IXIC,11042.240234375,11058.4404296875,10972.0595703125,11019.2998046875,11019.2998046875,3514260000
2020-08-17,^IXIC,11083.25,11144.5302734375,11080.2998046875,11129.73046875,11129.73046875,3214870000
2020-08-18,^IXIC,11170.75,11230.6201171875,11103.830078125,11210.83984375,11210.83984375,3228590000
2020-08-19,^IXIC,11214.7998046875,11257.419921875,11132.099609375,11146.4599609375,11146.4599609375,3496480000
2020-08-20,^IXIC,11096.400390625,11283.6201171875,11090.0302734375,11264.9501953125,11264.9501953125,4215130000
2020-08-21,^IXIC,11258.4404296875,11326.2099609375,11245.4404296875,11311.7998046875,11311.7998046875,3929290000
2020-08-24,^IXIC,11449.25,11462.0498046875,11297.5302734375,11379.7197265625,11379.7197265625,3907310000
2020-08-25,^IXIC,11370.23046875,11468.259765625,11343.0400390625,11466.4697265625,11466.4697265625,3475280000
2020-08-26,^IXIC,11516.6201171875,11672.0498046875,11507.4599609375,11665.0595703125,11665.0595703125,3471520000
2020-08-27,^IXIC,11688.1904296875,11730.009765625,11551.009765625,11625.33984375,11625.33984375,3547400000
2020-08-28,^IXIC,11689.2802734375,11708.76953125,11634.76953125,11695.6298828125,11695.6298828125,3012980000
2020-08-31,^IXIC,11718.8095703125,11829.83984375,11697.419921875,11775.4599609375,11775.4599609375,3612050000
2020-09-01,^IXIC,11850.9599609375,11945.7197265625,11794.7802734375,11939.669921875,11939.669921875,3511060000
2020-09-02,^IXIC,12047.259765625,12074.0595703125,11836.1796875,12056.4404296875,12056.4404296875,3982360000
2020-09-03,^IXIC,11861.900390625,11894.400390625,11361.3603515625,11458.099609375,11458.099609375,4465010000
2020-09-04,^IXIC,11396.240234375,11531.1796875,10875.8701171875,11313.1298828125,11313.1298828125,4284440000
2020-09-08,^IXIC,10900.7001953125,11131.5,10837.2001953125,10847.6904296875,10847.6904296875,3905420000
2020-09-09,^IXIC,11064.759765625,11217.6904296875,10970.4501953125,11141.5595703125,11141.5595703125,3550660000
2020-09-10,^IXIC,11235.5302734375,11299.5302734375,10875.01953125,10919.58984375,10919.58984375,3840010000
2020-09-11,^IXIC,11010.0703125,11033.0400390625,10728.0302734375,10853.5498046875,10853.5498046875,3630250000
2020-09-14,^IXIC,11010.1396484375,11118.2900390625,10982.259765625,11056.650390625,11056.650390625,3737610000
2020-09-15,^IXIC,11193.9599609375,11244.4599609375,11127.98046875,11190.3203125,11190.3203125,3786110000
2020-09-16,^IXIC,11222.080078125,11245.419921875,11046.4296875,11050.4697265625,11050.4697265625,3678020000
2020-09-17,^IXIC,10796.0498046875,10974.4501953125,10783.8095703125,10910.2802734375,10910.2802734375,3740110000
2020-09-18,^IXIC,10973.4501953125,10977.6796875,10639.9501953125,10793.2802734375,10793.2802734375,5759090000
2020-09-21,^IXIC,10610.1396484375,10782.740234375,10519.490234375,10778.7998046875,10778.7998046875,3900970000
2020-09-22,^IXIC,10873.2998046875,10979.650390625,10737.51953125,10963.6396484375,10963.6396484375,3515440000
2020-09-23,^IXIC,10950.8203125,10962.0302734375,10612.91015625,10632.990234375,10632.990234375,4097320000
2020-09-24,^IXIC,10551.01953125,10799.5498046875,10520.2197265625,10672.26953125,10672.26953125,4086360000
2020-09-25,^IXIC,10680.4599609375,10939.5498046875,10639.98046875,10913.5595703125,10913.5595703125,3785270000
2020-09-28,^IXIC,11084.3798828125,11120.7900390625,11019.1396484375,11117.5302734375,11117.5302734375,3591740000
2020-09-29,^IXIC,11109.0,11153.23046875,11065.6298828125,11085.25,11085.25,3389040000
2020-09-30,^IXIC,11092.900390625,11277.9599609375,11092.900390625,11167.509765625,11167.509765625,4260630000
2020-10-01,^IXIC,11291.990234375,11344.1298828125,11240.5302734375,11326.509765625,11326.509765625,4005900000
2020-10-02,^IXIC,11082.5302734375,11244.8701171875,11033.6904296875,11075.01953125,11075.01953125,3731510000
2020-10-05,^IXIC,11169.1103515625,11335.2099609375,11162.51953125,11332.490234375,11332.490234375,3623920000
2020-10-06,^IXIC,11314.5302734375,11392.41015625,11124.4501953125,11154.599609375,11154.599609375,4390960000
2020-10-07,^IXIC,11271.6796875,11380.5595703125,11258.349609375,11364.599609375,11364.599609375,3910770000
2020-10-08,^IXIC,11443.349609375,11448.23046875,11384.330078125,11420.98046875,11420.98046875,3507570000
2020-10-09,^IXIC,11487.599609375,11581.23046875,11476.66015625,11579.9404296875,11579.9404296875,3504230000
2020-10-12,^IXIC,11732.330078125,11965.5400390625,11704.1298828125,11876.259765625,11876.259765625,3885030000
2020-10-13,^IXIC,11901.759765625,11946.98046875,11821.830078125,11863.900390625,11863.900390625,3634130000
2020-10-14,^IXIC,11889.0703125,11939.919921875,11714.349609375,11768.73046875,11768.73046875,3410410000
2020-10-15,^IXIC,11559.8798828125,11740.6796875,11559.099609375,11713.8701171875,11713.8701171875,3325270000
2020-10-16,^IXIC,11761.830078125,11827.419921875,11648.5302734375,11671.5595703125,11671.5595703125,3166980000
2020-10-19,^IXIC,11732.33984375,11778.1103515625,11454.5703125,11478.8798828125,11478.8798828125,3477410000
2020-10-20,^IXIC,11531.830078125,11632.8896484375,11471.23046875,11516.490234375,11516.490234375,3510040000
2020-10-21,^IXIC,11530.3896484375,11613.7900390625,11476.080078125,11484.6904296875,11484.6904296875,3467310000
2020-10-22,^IXIC,11526.9697265625,11548.76953125,11369.2900390625,11506.009765625,11506.009765625,3434040000
2020-10-23,^IXIC,11536.009765625,11548.849609375,11434.8603515625,11548.2802734375,11548.2802734375,3145570000
2020-10-26,^IXIC,11440.6396484375,11545.6298828125,11221.0595703125,11358.9404296875,11358.9404296875,3205100000
2020-10-27,^IXIC,11409.33984375,11465.0595703125,11361.8603515625,11431.349609375,11431.349609375,3104770000
2020-10-28,^IXIC,11230.900390625,11249.9501953125,10999.0703125,11004.8701171875,11004.8701171875,3930690000
2020-10-29,^IXIC,11064.4697265625,11287.6298828125,11030.1904296875,11185.58984375,11185.58984375,3244190000
2020-10-30,^IXIC,11103.4697265625,11129.8095703125,10822.5703125,10911.58984375,10911.58984375,3671600000
2020-11-02,^IXIC,11010.4501953125,11071.080078125,10830.9501953125,10957.6103515625,10957.6103515625,3209000000
2020-11-03,^IXIC,11038.66015625,11213.919921875,11004.83984375,11160.5703125,11160.5703125,3216580000
2020-11-04,^IXIC,11443.76953125,11663.3095703125,11394.2099609375,11590.7802734375,11590.7802734375,3620760000
2020-11-05,^IXIC,11816.330078125,11924.2802734375,11784.150390625,11890.9296875,11890.9296875,3848160000
2020-11-06,^IXIC,11869.900390625,11920.5400390625,11737.1298828125,11895.23046875,11895.23046875,4183220000
2020-11-09,^IXIC,12046.66015625,12108.0703125,11703.490234375,11713.7802734375,11713.7802734375,5863900000
2020-11-10,^IXIC,11622.4404296875,11665.8701171875,11424.6103515625,11553.8603515625,11553.8603515625,4736560000
2020-11-11,^IXIC,11656.650390625,11793.5703125,11638.900390625,11786.4296875,11786.4296875,3854680000
2020-11-12,^IXIC,11802.5,11847.83984375,11666.3701171875,11709.58984375,11709.58984375,3886670000
2020-11-13,^IXIC,11794.9404296875,11849.7900390625,11715.51953125,11829.2900390625,11829.2900390625,3654230000
2020-11-16,^IXIC,11847.1103515625,11937.7197265625,11814.8896484375,11924.1298828125,11924.1298828125,4172570000
2020-11-17,^IXIC,11913.349609375,11950.1796875,11852.41015625,11899.33984375,11899.33984375,4145030000
2020-11-18,^IXIC,11896.0595703125,11942.490234375,11799.9599609375,11801.599609375,11801.599609375,4731420000
2020-11-19,^IXIC,11779.0400390625,11912.6298828125,11760.98046875,11904.7099609375,11904.7099609375,5385190000
2020-11-20,^IXIC,11892.7001953125,11935.4697265625,11852.509765625,11854.9697265625,11854.9697265625,5350970000
2020-11-23,^IXIC,11916.759765625,11949.330078125,11796.5302734375,11880.6298828125,11880.6298828125,5473250000
2020-11-24,^IXIC,11939.330078125,12049.8798828125,11863.4501953125,12036.7900390625,12036.7900390625,6339580000
2020-11-25,^IXIC,12053.8896484375,12114.76953125,12020.9501953125,12094.400390625,12094.400390625,4448640000
2020-11-27,^IXIC,12159.1796875,12236.23046875,12154.5703125,12205.849609375,12205.849609375,3401830000
2020-11-30,^IXIC,12224.25,12244.650390625,12027.16015625,12198.740234375,12198.740234375,7760390000
2020-12-01,^IXIC,12313.3603515625,12405.7900390625,12263.9296875,12355.1103515625,12355.1103515625,6512420000
2020-12-02,^IXIC,12285.75,12360.0595703125,12217.349609375,12349.3701171875,12349.3701171875,5194960000
2020-12-03,^IXIC,12369.259765625,12439.01953125,12356.990234375,12377.1796875,12377.1796875,5209980000
2020-12-04,^IXIC,12399.3203125,12464.23046875,12376.4404296875,12464.23046875,12464.23046875,5086900000
2020-12-07,^IXIC,12461.0,12536.23046875,12460.5498046875,12519.9501953125,12519.9501953125,4771820000
2020-12-08,^IXIC,12503.169921875,12594.5400390625,12453.2099609375,12582.76953125,12582.76953125,4809480000
2020-12-09,^IXIC,12591.6904296875,12607.1396484375,12290.7802734375,12338.9501953125,12338.9501953125,5168450000
2020-12-10,^IXIC,12247.5498046875,12431.5595703125,12214.740234375,12405.8095703125,12405.8095703125,4518580000
2020-12-11,^IXIC,12336.7900390625,12383.5,12246.76953125,12377.8701171875,12377.8701171875,4292680000
2020-12-14,^IXIC,12447.4404296875,12543.0,12432.7099609375,12440.0400390625,12440.0400390625,4491930000
2020-12-15,^IXIC,12543.259765625,12596.1298828125,12465.419921875,12595.0595703125,12595.0595703125,4423650000
2020-12-16,^IXIC,12611.0400390625,12687.3203125,12566.3798828125,12658.1904296875,12658.1904296875,4592700000
2020-12-17,^IXIC,12730.7802734375,12765.25,12696.349609375,12764.75,12764.75,5029830000
2020-12-18,^IXIC,12804.9296875,12809.599609375,12654.599609375,12755.6396484375,12755.6396484375,7125800000
2020-12-21,^IXIC,12596.1396484375,12751.26953125,12525.2197265625,12742.51953125,12742.51953125,5192860000
2020-12-22,^IXIC,12785.2197265625,12840.5703125,12695.3095703125,12807.919921875,12807.919921875,5811850000
2020-12-23,^IXIC,12834.9404296875,12841.919921875,12758.669921875,12771.1103515625,12771.1103515625,7100250000
2020-12-24,^IXIC,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,12804.73046875,3305960000
2020-12-28,^IXIC,12914.6396484375,12930.8896484375,12827.4501953125,12899.419921875,12899.419921875,5109140000
2020-12-29,^IXIC,12965.3896484375,12973.330078125,12821.9599609375,12850.2197265625,12850.2197265625,4726920000
2020-12-30,^IXIC,12906.509765625,12924.9296875,12857.759765625,12870.0,12870.0,5343010000
2020-12-31,^IXIC,12877.08984375,12902.0703125,12821.23046875,12888.2802734375,12888.2802734375,4815840000
2021-01-04,^IXIC,12958.51953125,12958.7197265625,12543.240234375,12698.4501953125,12698.4501953125,6636170000
2021-01-05,^IXIC,12665.650390625,12828.26953125,12665.650390625,12818.9599609375,12818.9599609375,6971860000
2021-01-06,^IXIC,12666.150390625,12909.6298828125,12649.990234375,12740.7900390625,12740.7900390625,7689880000
2021-01-07,^IXIC,12867.33984375,13090.91015625,12867.33984375,13067.48046875,13067.48046875,6841480000
2021-01-08,^IXIC,13160.2197265625,13208.08984375,13036.5498046875,13201.98046875,13201.98046875,7289390000
2021-01-11,^IXIC,13048.7802734375,13138.26953125,12999.509765625,13036.4296875,13036.4296875,6960470000
2021-01-12,^IXIC,13062.0595703125,13105.0400390625,12963.919921875,13072.4296875,13072.4296875,7264070000
2021-01-13,^IXIC,13088.009765625,13171.150390625,13051.0595703125,13128.9501953125,13128.9501953125,7104810000
2021-01-14,^IXIC,13174.75,13220.16015625,13098.41015625,13112.6396484375,13112.6396484375,6734100000
2021-01-15,^IXIC,13099.900390625,13139.830078125,12949.759765625,12998.5,12998.5,6458360000
2021-01-19,^IXIC,13132.73046875,13206.8603515625,13078.7001953125,13197.1796875,13197.1796875,6297860000
2021-01-20,^IXIC,13342.5498046875,13486.1298828125,13329.76953125,13457.25,13457.25,6820990000
2021-01-21,^IXIC,13521.48046875,13560.349609375,13454.0703125,13530.91015625,13530.91015625,7258640000
2021-01-22,^IXIC,13474.8095703125,13567.1396484375,13463.66015625,13543.0595703125,13543.0595703125,5972750000
2021-01-25,^IXIC,13681.2099609375,13728.98046875,13368.6796875,13635.990234375,13635.990234375,7193710000
2021-01-26,^IXIC,13681.7197265625,13702.6904296875,13603.1904296875,13626.0595703125,13626.0595703125,6849600000
2021-01-27,^IXIC,13486.580078125,13538.419921875,13192.91015625,13270.599609375,13270.599609375,11621190000
2021-01-28,^IXIC,13323.2900390625,13507.6396484375,13316.51953125,13337.16015625,13337.16015625,9959270000
2021-01-29,^IXIC,13284.7197265625,13322.0,12985.0498046875,13070.6904296875,13070.6904296875,7872250000
2021-02-01,^IXIC,13226.1796875,13431.4599609375,13132.4697265625,13403.3896484375,13403.3896484375,7092520000
2021-02-02,^IXIC,13543.099609375,13652.7001953125,13535.8603515625,13612.7802734375,13612.7802734375,7325270000
2021-02-03,^IXIC,13718.3095703125,13723.830078125,13585.33984375,13610.5400390625,13610.5400390625,7546940000
2021-02-04,^IXIC,13674.0595703125,13778.419921875,13631.6201171875,13777.740234375,13777.740234375,7295370000
2021-02-05,^IXIC,13824.8798828125,13878.16015625,13761.66015625,13856.2998046875,13856.2998046875,6792910000
2021-02-08,^IXIC,13937.0595703125,13987.740234375,13894.150390625,13987.6396484375,13987.6396484375,8564530000
2021-02-09,^IXIC,13966.8203125,14044.9501953125,13966.5498046875,14007.7001953125,14007.7001953125,8766770000
2021-02-10,^IXIC,14093.349609375,14109.1201171875,13845.4697265625,13972.5302734375,13972.5302734375,10785930000
2021-02-11,^IXIC,14045.2099609375,14058.91015625,13916.849609375,14025.76953125,14025.76953125,10916780000
2021-02-12,^IXIC,13979.2099609375,14102.0400390625,13937.7099609375,14095.4697265625,14095.4697265625,7416940000
2021-02-16,^IXIC,14152.2099609375,14175.1201171875,13995.4501953125,14047.5,14047.5,7722100000
2021-02-17,^IXIC,13911.650390625,13976.4296875,13804.259765625,13965.490234375,13965.490234375,7280500000
2021-02-18,^IXIC,13814.669921875,13905.9599609375,13714.349609375,13865.3603515625,13865.3603515625,6499420000
2021-02-19,^IXIC,13929.2001953125,13985.580078125,13842.599609375,13874.4599609375,13874.4599609375,6737820000
2021-02-22,^IXIC,13714.2001953125,13757.0595703125,13530.9599609375,13533.0498046875,13533.0498046875,6483740000
2021-02-23,^IXIC,13262.6103515625,13526.08984375,13003.98046875,13465.2001953125,13465.2001953125,7516510000
2021-02-24,^IXIC,13400.25,13607.3603515625,13286.58984375,13597.9697265625,13597.9697265625,5886230000
2021-02-25,^IXIC,13512.6396484375,13602.8603515625,13066.3798828125,13119.4296875,13119.4296875,6390380000
2021-02-26,^IXIC,13232.900390625,13368.0595703125,13024.5302734375,13192.349609375,13192.349609375,5906110000
2021-03-01,^IXIC,13406.16015625,13596.58984375,13362.66015625,13588.830078125,13588.830078125,5079530000
2021-03-02,^IXIC,13599.4501953125,13601.330078125,13352.0,13358.7900390625,13358.7900390625,4948140000
2021-03-03,^IXIC,13336.25,13372.51953125,12995.0703125,12997.75,12997.75,5529980000
2021-03-04,^IXIC,12953.990234375,13068.7099609375,12553.9599609375,12723.4697265625,12723.4697265625,7864380000
2021-03-05,^IXIC,12860.0400390625,12941.2099609375,12397.0498046875,12920.150390625,12920.150390625,7725200000
2021-03-08,^IXIC,12904.259765625,13001.0,12599.23046875,12609.16015625,12609.16015625,6010230000
2021-03-09,^IXIC,12923.0703125,13151.5400390625,12882.490234375,13073.8203125,13073.8203125,6345560000
2021-03-10,^IXIC,13234.73046875,13277.1103515625,13035.4404296875,13068.830078125,13068.830078125,6023880000
2021-03-11,^IXIC,13273.3095703125,13433.6201171875,13246.330078125,13398.669921875,13398.669921875,6008850000
2021-03-12,^IXIC,13222.8095703125,13324.6904296875,13158.7197265625,13319.8603515625,13319.8603515625,5497210000
2021-03-15,^IXIC,13323.4697265625,13460.349609375,13272.5,13459.7099609375,13459.7099609375,5972370000
2021-03-16,^IXIC,13523.169921875,13620.7099609375,13397.080078125,13471.5703125,13471.5703125,5493890000
2021-03-17,^IXIC,13336.91015625,13595.0,13272.6904296875,13525.2001953125,13525.2001953125,5536110000
2021-03-18,^IXIC,13349.2001953125,13384.4599609375,13101.919921875,13116.169921875,13116.169921875,5739720000
2021-03-19,^IXIC,13119.900390625,13252.3701171875,13039.4501953125,13215.240234375,13215.240234375,7630590000
2021-03-22,^IXIC,13278.7802734375,13455.6396484375,13278.7802734375,13377.5400390625,13377.5400390625,5321760000
2021-03-23,^IXIC,13381.4296875,13405.150390625,13202.4296875,13227.7001953125,13227.7001953125,5675010000
2021-03-24,^IXIC,13289.240234375,13292.919921875,12961.349609375,12961.8896484375,12961.8896484375,6248650000
2021-03-25,^IXIC,12844.580078125,13021.8603515625,12786.8095703125,12977.6796875,12977.6796875,5634290000
2021-03-26,^IXIC,12996.0302734375,13149.5498046875,12878.7197265625,13138.73046875,13138.73046875,5224360000
2021-03-29,^IXIC,13103.9697265625,13143.41015625,12968.16015625,13059.650390625,13059.650390625,4965090000
2021-03-30,^IXIC,13008.7998046875,13075.75,12922.5703125,13045.3896484375,13045.3896484375,4721950000
2021-03-31,^IXIC,13122.5703125,13325.5400390625,13118.3798828125,13246.8701171875,13246.8701171875,5004720000
2021-04-01,^IXIC,13414.3203125,13487.080078125,13404.1796875,13480.1103515625,13480.1103515625,4576480000
2021-04-05,^IXIC,13594.900390625,13720.580078125,13582.759765625,13705.58984375,13705.58984375,4459000000
2021-04-06,^IXIC,13681.669921875,13776.7099609375,13674.2802734375,13698.3798828125,13698.3798828125,4073710000
2021-04-07,^IXIC,13675.2998046875,13733.0302734375,13653.58984375,13688.83984375,13688.83984375,4098740000
2021-04-08,^IXIC,13796.8896484375,13830.1396484375,13758.7099609375,13829.3095703125,13829.3095703125,4153600000
2021-04-09,^IXIC,13787.01953125,13905.41015625,13748.349609375,13900.1904296875,13900.1904296875,3926110000
